year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
1995,JA,JA,13.106694,15.17283,12.935324,152.07745,Japan,JPN,30.92999402708761,22876.63836761382,3806475.712,1.953907013,8270000000000,159000000000000,8.4407167,0,0,0,0,0,1,JA
1968,JA,JA,12.85156,16.701164,12.935324,152.07745,Japan,JPN,31.90807982859472,9286.265396223132,1545693.222,,10700000000000,55600000000000,8.4407167,0,0,0,0,0,1,JA
1985,JA,JA,13.1766,17.094831,12.935324,152.07745,Japan,JPN,29.25391941549123,17434.2414840295,2903166.947,3.282119513,10200000000000,125000000000000,8.4407167,0,0,0,0,0,1,JA
1960,JA,JA,13.23585,15.007623,12.935324,152.07745,Japan,JPN,22.54405499611912,4631.871655262658,764990.8488,,,,8.4407167,0,0,0,0,0,1,JA
1999,JA,JA,13.907052,17.593245,12.935324,152.07745,Japan,JPN,29.58672451656665,23463.75299207662,3843366.766,1.771296978,8110000000000,158000000000000,8.4407167,0,0,0,0,0,1,JA
1965,JA,JA,12.343741,17.599136,12.935324,152.07745,Japan,JPN,26.64359526108884,6879.469797523153,1138696.591,,10200000000000,38200000000000,8.4407167,0,0,0,0,0,1,JA
1969,JA,JA,12.778592,15.775953,12.935324,152.07745,Japan,JPN,33.1336784143458,10321.31363791707,1702990.521,,10700000000000,65400000000000,8.4407167,0,0,0,0,0,1,JA
1964,JA,JA,13.095403,15.177156,12.935324,152.07745,Japan,JPN,27.2377066601234,6598.978472199785,1087705.058,,,,8.4407167,0,0,0,0,0,1,JA
1954,JA,JA,12.872915,19.284998,12.935324,152.07745,Japan,JPN,14.96564096125472,3111.918524397775,,,,,8.4407167,0,0,0,0,0,1,JA
1996,JA,JA,12.838335,13.972932,12.935324,152.07745,Japan,JPN,32.05929841785582,23608.37718655436,3894348.814,1.922957659,8460000000000,164000000000000,8.4407167,0,0,0,0,0,1,JA
1951,JA,JA,12.789258,16.728146,12.935324,152.07745,Japan,JPN,19.24212201323598,2594.215179835442,,,,,8.4407167,0,0,0,0,0,1,JA
1962,JA,JA,12.954603,15.19074,12.935324,152.07745,Japan,JPN,25.18806993217532,5550.805865810378,916572.8078,,,,8.4407167,0,0,0,0,0,1,JA
2000,JA,JA,13.729999,16.702042,12.935324,152.07745,Japan,JPN,29.78046469550782,23970.56281638499,3949460.851,1.77907753,8900000000000,162000000000000,8.4407167,0,0,0,0,0,1,JA
1974,JA,JA,12.539789,16.394159,12.935324,152.07745,Japan,JPN,34.41837937382164,12973.67397450148,2138705.315,5.758731842,10700000000000,90100000000000,8.4407167,0,0,0,0,0,1,JA
1978,JA,JA,13.363192,13.119244,12.935324,152.07745,Japan,JPN,31.92435367587191,14597.96654802149,2415434.469,4.751912594,9840000000000,99900000000000,8.4407167,0,0,0,0,0,1,JA
1977,JA,JA,13.174151,15.394901,12.935324,152.07745,Japan,JPN,31.31895732987158,13966.45225370275,2315327.713,5.213574409,9790000000000,95400000000000,8.4407167,0,0,0,0,0,1,JA
1961,JA,JA,13.616023,16.223845,12.935324,152.07745,Japan,JPN,25.62863332056929,5154.487622363512,849476.1976,,,,8.4407167,0,0,0,0,0,1,JA
1987,JA,JA,13.557708,14.415903,12.935324,152.07745,Japan,JPN,30.48199483281299,18467.77588658495,3068522.314,2.922838449,10400000000000,132000000000000,8.4407167,0,0,0,0,0,1,JA
1982,JA,JA,13.100615,16.822138,12.935324,152.07745,Japan,JPN,29.85494348589646,16148.48180110701,2688001.528,3.525595188,9860000000000,114000000000000,8.4407167,0,0,0,0,0,1,JA
1956,JA,JA,12.552144,18.5427,12.935324,152.07745,Japan,JPN,17.71866859833701,3497.61101169885,,,,,8.4407167,0,0,0,0,0,1,JA
1983,JA,JA,13.011022,16.56546,12.935324,152.07745,Japan,JPN,28.30414175747468,16271.96964702734,2712775.903,3.494250059,9980000000000,113000000000000,8.4407167,0,0,0,0,0,1,JA
1952,JA,JA,12.741221,17.968376,12.935324,152.07745,Japan,JPN,15.2066183625892,2847.460132283578,,,,,8.4407167,0,0,0,0,0,1,JA
1993,JA,JA,12.699561,18.988226,12.935324,152.07745,Japan,JPN,31.54967468170101,22356.32106439989,3721747.905,2.096141577,8580000000000,161000000000000,8.4407167,0,0,0,0,0,1,JA
2006,JA,JA,13.551465,17.768625,12.935324,152.07745,Japan,JPN,,,,,,,8.4407167,0,0,0,0,0,1,JA
1992,JA,JA,13.24472,15.320761,12.935324,152.07745,Japan,JPN,32.67437963139884,22395.6124004859,3721730.736,2.293406963,9450000000000,166000000000000,8.4407167,0,0,0,0,0,1,JA
1967,JA,JA,13.042659,14.959819,12.935324,152.07745,Japan,JPN,29.79156965314974,8304.908765842709,1373862.025,,11000000000000,48100000000000,8.4407167,0,0,0,0,0,1,JA
1950,JA,JA,13.173493,19.316105,12.935324,152.07745,Japan,JPN,13.841845426784,2391.684714756344,,,,,8.4407167,0,0,0,0,0,1,JA
1980,JA,JA,12.612839,19.406992,12.935324,152.07745,Japan,JPN,31.14017966952861,15519.06178568831,2577424.698,3.796657324,9320000000000,110000000000000,8.4407167,0,0,0,0,0,1,JA
1966,JA,JA,12.932277,18.203165,12.935324,152.07745,Japan,JPN,27.33052691659178,7539.241858439158,1248386.691,,10800000000000,42500000000000,8.4407167,0,0,0,0,0,1,JA
2001,JM,JM,25.29962,18.944073,23.776409,163.34302,Jamaica,JAM,15.41556427344799,4579.564406909327,94331.50601,6.555474758,15200000000,74800000000,8.1296759,0,0,1,0,0,0,JM
1965,JM,JM,24.301296,16.952631,23.776409,163.34302,Jamaica,JAM,19.26327087229732,3951.14503084631,,,,,8.1296759,0,0,1,0,0,0,JM
1982,JM,JM,24.496397,14.011906,23.776409,163.34302,Jamaica,JAM,12.67741790217659,3743.262749800627,73118.5578,,12200000000,60400000000,8.1296759,0,0,1,0,0,0,JM
1999,JM,JM,25.048166,19.22216,23.776409,163.34302,Jamaica,JAM,14.7948996151816,4541.354786945069,93543.37798,7.334854603,16300000000,73300000000,8.1296759,0,0,1,0,0,0,JM
1988,JM,JM,24.870832,19.512928,23.776409,163.34302,Jamaica,JAM,13.43754412951272,4015.020159235939,75954.75414,,13400000000,67600000000,8.1296759,0,0,1,0,0,0,JM
1996,JM,JM,24.215881,17.496969,23.776409,163.34302,Jamaica,JAM,17.01019703662633,4611.753573276675,96533.06697,8.385567665,18900000000,76900000000,8.1296759,0,0,1,0,0,0,JM
2003,JM,JM,25.543501,19.458876,23.776409,163.34302,Jamaica,JAM,14.58321785355501,4584.389871755951,97436.61813,5.496816158,14800000000,77000000000,8.1296759,0,0,1,0,0,0,JM
2006,JM,JM,25.542231,16.660799,23.776409,163.34302,Jamaica,JAM,,,,,,,8.1296759,0,0,1,0,0,0,JM
1953,JM,JM,24.089294,20.054104,23.776409,163.34302,Jamaica,JAM,22.17354906420577,2234.541060487046,,,,,8.1296759,0,0,1,0,0,0,JM
1972,JM,JM,24.34375,20.559864,23.776409,163.34302,Jamaica,JAM,22.79450054388139,4880.955591371077,104258.7846,,15300000000,89700000000,8.1296759,0,0,1,0,0,0,JM
1987,JM,JM,25.037748,20.852415,23.776409,163.34302,Jamaica,JAM,11.55578232993141,3966.014585513282,73231.7194,,13000000000,63400000000,8.1296759,0,0,1,0,0,0,JM
2000,JM,JM,25.018436,17.554575,23.776409,163.34302,Jamaica,JAM,15.12153627367249,4520.838236429836,93566.53724000001,6.690079689,14300000000,73700000000,8.1296759,0,0,1,0,0,0,JM
1973,JM,JM,24.519077,20.896864,23.776409,163.34302,Jamaica,JAM,25.86041742819818,4854.187261854264,96982.15966,,14400000000,89400000000,8.1296759,0,0,1,0,0,0,JM
1994,JM,JM,25.18856,18.123518,23.776409,163.34302,Jamaica,JAM,16.52428725795358,4714.074621556968,96340.22387,8.754834174999999,17600000000,78400000000,8.1296759,0,0,1,0,0,0,JM
1959,JM,JM,24.12331,16.655649,23.776409,163.34302,Jamaica,JAM,21.92308213855833,3262.775071237896,,,,,8.1296759,0,0,1,0,0,0,JM
1970,JM,JM,24.189098,22.95557,23.776409,163.34302,Jamaica,JAM,26.48812570976152,4409.880996511153,88820.05717,,12800000000,82500000000,8.1296759,0,0,1,0,0,0,JM
1969,JM,JM,24.806761,23.381618,23.776409,163.34302,Jamaica,JAM,28.83912673155326,3924.792401720691,80291.82681,,11400000000,72000000000,8.1296759,0,0,1,0,0,0,JM
2005,JM,JM,25.148651,26.410822,23.776409,163.34302,Jamaica,JAM,,,99329.79455999999,5.685838223,12500000000,81600000000,8.1296759,0,0,1,0,0,0,JM
1962,JM,JM,24.218317,17.606609,23.776409,163.34302,Jamaica,JAM,17.95697158599182,3577.397351678621,,,,,8.1296759,0,0,1,0,0,0,JM
1995,JM,JM,25.09502,16.39274,23.776409,163.34302,Jamaica,JAM,17.20970532793883,4681.964791708274,97809.06445999999,9.023200988999999,18200000000,79400000000,8.1296759,0,0,1,0,0,0,JM
1958,JM,JM,24.013889,23.627554,23.776409,163.34302,Jamaica,JAM,24.97823444596024,3204.544017843809,,,,,8.1296759,0,0,1,0,0,0,JM
1974,JM,JM,24.092531,20.327085,23.776409,163.34302,Jamaica,JAM,19.69427864314554,4676.515413558612,91488.03118999999,,13900000000,88300000000,8.1296759,0,0,1,0,0,0,JM
1984,JM,JM,24.326586,20.395622,23.776409,163.34302,Jamaica,JAM,11.42289631339897,3798.23656018616,70797.28406000001,,12400000000,59900000000,8.1296759,0,0,1,0,0,0,JM
1991,JM,JM,24.772667,15.85858,23.776409,163.34302,Jamaica,JAM,13.97742186302217,4418.692930102084,87091.75879000001,,16200000000,79300000000,8.1296759,0,0,1,0,0,0,JM
1961,JM,JM,24.196737,20.042921,23.776409,163.34302,Jamaica,JAM,19.76230399568762,3526.051738915939,,,,,8.1296759,0,0,1,0,0,0,JM
1954,JM,JM,23.762068,21.766455,23.776409,163.34302,Jamaica,JAM,23.324971220649,2444.25998275732,,,,,8.1296759,0,0,1,0,0,0,JM
1983,JM,JM,24.823833,12.605782,23.776409,163.34302,Jamaica,JAM,12.43669048508663,3912.620500794923,73161.03083,,12500000000,62200000000,8.1296759,0,0,1,0,0,0,JM
1960,JM,JM,24.188259,22.297001,23.776409,163.34302,Jamaica,JAM,22.4403749824729,3393.698971375768,,,,,8.1296759,0,0,1,0,0,0,JM
1993,JM,JM,24.739124,23.937872,23.776409,163.34302,Jamaica,JAM,17.31243809424952,4742.854074865457,95764.45174999999,8.026135445,16800000000,79400000000,8.1296759,0,0,1,0,0,0,JM
1955,JM,JM,23.640133,19.730057,23.776409,163.34302,Jamaica,JAM,22.84135528312038,2647.304668141559,,,,,8.1296759,0,0,1,0,0,0,JM
1977,JM,JM,24.67078,19.449446,23.776409,163.34302,Jamaica,JAM,10.68918366967389,4274.063849102674,79971.53941,,12700000000,70400000000,8.1296759,0,0,1,0,0,0,JM
2004,JM,JM,25.274254,16.868254,23.776409,163.34302,Jamaica,JAM,,,98035.28876,5.560317516,13500000000,79400000000,8.1296759,0,0,1,0,0,0,JM
1956,JM,JM,23.459801,20.546158,23.776409,163.34302,Jamaica,JAM,23.44417816929074,2882.149506889915,,,,,8.1296759,0,0,1,0,0,0,JM
1990,JM,JM,24.723125,16.684345,23.776409,163.34302,Jamaica,JAM,14.75880960570147,4445.568259299968,83630.10571,,15000000000,80900000000,8.1296759,0,0,1,0,0,0,JM
1998,JM,JM,25.822641,18.211897,23.776409,163.34302,Jamaica,JAM,14.52160074473645,4680.152337461148,93515.01128000001,7.770584583,16000000000,73900000000,8.1296759,0,0,1,0,0,0,JM
1997,JM,JM,25.225,14.940745,23.776409,163.34302,Jamaica,JAM,16.72189564207802,4560.769297200321,94522.84435,7.929728031,16400000000,76300000000,8.1296759,0,0,1,0,0,0,JM
1975,JM,JM,24.112736,17.624294,23.776409,163.34302,Jamaica,JAM,22.27802067110435,4452.064698345347,90023.08038,,13900000000,84700000000,8.1296759,0,0,1,0,0,0,JM
1989,JM,JM,24.456106,14.43989,23.776409,163.34302,Jamaica,JAM,15.34057785553961,4244.026468877679,80769.10489,,14300000000,76800000000,8.1296759,0,0,1,0,0,0,JM
1967,JM,JM,24.55798,16.937115,23.776409,163.34302,Jamaica,JAM,22.45815307923152,3850.716191043184,73557.3845,,10400000000,67400000000,8.1296759,0,0,1,0,0,0,JM
1957,JM,JM,23.674778,15.664299,23.776409,163.34302,Jamaica,JAM,26.55589113061401,3178.299173610749,,,,,8.1296759,0,0,1,0,0,0,JM
1952,JM,JM,24.07082,16.658899,23.776409,163.34302,Jamaica,JAM,,,,,,,8.1296759,0,0,1,0,0,0,JM
1986,JM,JM,24.283295,18.002588,23.776409,163.34302,Jamaica,JAM,9.974726228831877,3620.058612174577,68331.46476,,12000000000,58500000000,8.1296759,0,0,1,0,0,0,JM
1968,JM,JM,24.742453,16.491856,23.776409,163.34302,Jamaica,JAM,27.40369180197684,3830.525032222242,76937.51665000001,,10900000000,72400000000,8.1296759,0,0,1,0,0,0,JM
1981,JM,JM,24.819641,20.841679,23.776409,163.34302,Jamaica,JAM,12.19118176444955,3761.416754270012,72888.53879000001,,12100000000,61500000000,8.1296759,0,0,1,0,0,0,JM
1976,JM,JM,24.224384,16.178679,23.776409,163.34302,Jamaica,JAM,15.68343469779385,4352.93107029865,82977.90272,,13000000000,74900000000,8.1296759,0,0,1,0,0,0,JM
1963,JM,JM,24.304272,24.920841,23.776409,163.34302,Jamaica,JAM,16.38919991718559,3759.277054395612,,,,,8.1296759,0,0,1,0,0,0,JM
1951,JM,JM,23.733883,18.205887,23.776409,163.34302,Jamaica,JAM,,,,,,,8.1296759,0,0,1,0,0,0,JM
1971,JM,JM,24.019667,17.661612,23.776409,163.34302,Jamaica,JAM,26.64316012492094,4497.872752752997,89724.94489,,13200000000,84800000000,8.1296759,0,0,1,0,0,0,JM
1992,JM,JM,25.073807,14.679043,23.776409,163.34302,Jamaica,JAM,17.27804174135583,4585.126298334183,88171.83361,,16500000000,79900000000,8.1296759,0,0,1,0,0,0,JM
1966,JM,JM,24.328814,20.772306,23.776409,163.34302,Jamaica,JAM,20.60241709245897,3916.079328460019,73092.0678,,10300000000,67800000000,8.1296759,0,0,1,0,0,0,JM
1950,JM,JM,23.196108,23.102554,23.776409,163.34302,Jamaica,JAM,,,,,,,8.1296759,0,0,1,0,0,0,JM
1964,JM,JM,24.600431,17.163477,23.776409,163.34302,Jamaica,JAM,18.39471176968533,3884.850200347355,,,,,8.1296759,0,0,1,0,0,0,JM
1978,JM,JM,24.662487,19.142103,23.776409,163.34302,Jamaica,JAM,12.38357548856317,4232.314405111526,79125.27694,,12700000000,69600000000,8.1296759,0,0,1,0,0,0,JM
1985,JM,JM,24.240919,14.328987,23.776409,163.34302,Jamaica,JAM,11.93292502573032,3619.379360056078,67785.63642,,11900000000,57200000000,8.1296759,0,0,1,0,0,0,JM
1980,JM,JM,24.755018,24.623192,23.776409,163.34302,Jamaica,JAM,10.2011651114438,3728.649693424623,71989.64453999999,,11800000000,61000000000,8.1296759,0,0,1,0,0,0,JM
2002,JM,JM,25.422523,21.161486,23.776409,163.34302,Jamaica,JAM,15.10201772119398,4588.358986030285,95356.52494,5.913713932,14100000000,75900000000,8.1296759,0,0,1,0,0,0,JM
1979,JM,JM,24.517624,30.631674,23.776409,163.34302,Jamaica,JAM,12.31011872798382,4026.156289163081,77399.76499,,12500000000,67300000000,8.1296759,0,0,1,0,0,0,JM
1973,JO,JO,17.604612,2.4987168,18.18561,23.436934,Jordan,JOR,8.06183014833227,3802.376547708922,,8.778089523,,,8.3397894,1,0,0,0,0,0,JO
1992,JO,JO,16.39122,3.2018645,18.18561,23.436934,Jordan,JOR,20.30533552292767,3383.643361457888,1062.776216,7.8940835,290000000,884000000,8.3397894,1,0,0,0,0,0,JO
1977,JO,JO,17.710665,3.102,18.18561,23.436934,Jordan,JOR,20.26580368755759,3382.928554673737,881.7294788,9.051724434,52700000,249000000,8.3397894,1,0,0,0,0,0,JO
1998,JO,JO,18.406954,2.2941537,18.18561,23.436934,Jordan,JOR,11.95012031114671,3912.245682824861,1087.508046,3.065355539,210000000,1130000000,8.3397894,1,0,0,0,0,0,JO
1955,JO,JO,19.293839,2.6581416,18.18561,23.436934,Jordan,JOR,4.510145475791939,2621.858866173507,,,,,8.3397894,1,0,0,0,0,0,JO
1950,JO,JO,17.992144,2.1322048,18.18561,23.436934,Jordan,JOR,,,,,,,8.3397894,1,0,0,0,0,0,JO
1997,JO,JO,17.131062,3.0530262,18.18561,23.436934,Jordan,JOR,14.25298256018699,3891.053671730515,1094.505063,3.332510948,186000000,1110000000,8.3397894,1,0,0,0,0,0,JO
2003,JO,JO,17.87007,3.6944368,18.18561,23.436934,Jordan,JOR,11.55625841223462,3742.015699241303,1201.97727,2.830119848,223000000,1600000000,8.3397894,1,0,0,0,0,0,JO
2006,JO,JO,17.7425,3.2688799,18.18561,23.436934,Jordan,JOR,,,,,,,8.3397894,1,0,0,0,0,0,JO
1972,JO,JO,17.158531,2.5514441,18.18561,23.436934,Jordan,JOR,9.514211031123679,4069.890639020187,,13.29501915,,,8.3397894,1,0,0,0,0,0,JO
2005,JO,JO,17.768473,3.3059988,18.18561,23.436934,Jordan,JOR,,,1335.855523,2.80650568,262000000,1980000000,8.3397894,1,0,0,0,0,0,JO
1962,JO,JO,18.733551,1.7690666,18.18561,23.436934,Jordan,JOR,5.213963401111008,4454.606992615726,,,,,8.3397894,1,0,0,0,0,0,JO
2002,JO,JO,18.01367,3.9889381,18.18561,23.436934,Jordan,JOR,11.14906212898829,3922.48068684317,1183.645778,2.546152115,199000000,1570000000,8.3397894,1,0,0,0,0,0,JO
1989,JO,JO,17.425844,2.1302202,18.18561,23.436934,Jordan,JOR,13.00621133605938,4062.903249955978,1064.060147,6.626848698,141000000,768000000,8.3397894,1,0,0,0,0,0,JO
1980,JO,JO,17.704782,3.4348428,18.18561,23.436934,Jordan,JOR,23.20444540689099,4428.933696188838,1236.68142,7.894236088,106000000,517000000,8.3397894,1,0,0,0,0,0,JO
1987,JO,JO,17.422937,2.1567442,18.18561,23.436934,Jordan,JOR,12.41997093427752,5272.31711121505,1345.077071,7.337593079,141000000,829000000,8.3397894,1,0,0,0,0,0,JO
1982,JO,JO,16.951588,2.9428608,18.18561,23.436934,Jordan,JOR,27.24973561896097,4461.693628572024,1285.192349,6.06715107,97500000,812000000,8.3397894,1,0,0,0,0,0,JO
1984,JO,JO,17.143522,2.4579904,18.18561,23.436934,Jordan,JOR,16.58786069736214,4968.591457078337,1317.119035,5.520915985,101000000,927000000,8.3397894,1,0,0,0,0,0,JO
1976,JO,JO,17.318096,2.238606,18.18561,23.436934,Jordan,JOR,16.86869825159808,3580.115530202714,858.880078,8.818011284000001,53200000,198000000,8.3397894,1,0,0,0,0,0,JO
1958,JO,JO,18.193214,1.6048656,18.18561,23.436934,Jordan,JOR,3.077391283434348,3957.062121851582,,,,,8.3397894,1,0,0,0,0,0,JO
1974,JO,JO,17.379366,4.2010288,18.18561,23.436934,Jordan,JOR,11.96801717347423,3645.761712803282,,16.46043205,,,8.3397894,1,0,0,0,0,0,JO
1986,JO,JO,17.44993,2.9271882,18.18561,23.436934,Jordan,JOR,10.80418157017103,5363.523161224789,1355.817236,6.277460575,119000000,818000000,8.3397894,1,0,0,0,0,0,JO
1968,JO,JO,17.847878,2.8899667,18.18561,23.436934,Jordan,JOR,5.666175770614601,4962.867792708084,,10.57220745,,,8.3397894,1,0,0,0,0,0,JO
2001,JO,JO,18.393463,2.7692204,18.18561,23.436934,Jordan,JOR,10.51283821710991,3905.215645058247,1145.880582,2.272840261,159000000,1360000000,8.3397894,1,0,0,0,0,0,JO
1954,JO,JO,18.752451,2.9733369,18.18561,23.436934,Jordan,JOR,4.123427323583782,3185.815615001173,,,,,8.3397894,1,0,0,0,0,0,JO
1999,JO,JO,18.30501,2.0452929,18.18561,23.436934,Jordan,JOR,10.59132715036602,3892.021624360521,1097.094538,2.382291794,148000000,1210000000,8.3397894,1,0,0,0,0,0,JO
1952,JO,JO,18.535456,2.0997071,18.18561,23.436934,Jordan,JOR,,,,,,,8.3397894,1,0,0,0,0,0,JO
1970,JO,JO,17.84506,2.6736667,18.18561,23.436934,Jordan,JOR,5.691617771997425,4249.227752009377,,11.64221478,,,8.3397894,1,0,0,0,0,0,JO
2000,JO,JO,17.727867,3.0141439,18.18561,23.436934,Jordan,JOR,10.60092602099781,3901.836942873921,1115.640832,2.345835924,156000000,1260000000,8.3397894,1,0,0,0,0,0,JO
1965,JO,JO,17.931349,3.0815763,18.18561,23.436934,Jordan,JOR,5.271469648109768,5230.815999842624,,15.43555737,,,8.3397894,1,0,0,0,0,0,JO
1971,JO,JO,17.365406,3.9335477,18.18561,23.436934,Jordan,JOR,8.742799977602909,4022.478187504409,,13.34519577,,,8.3397894,1,0,0,0,0,0,JO
1990,JO,JO,17.459921,2.2206035,18.18561,23.436934,Jordan,JOR,18.72998270557144,3538.227234483031,1035.782945,8.079156876000001,185000000,751000000,8.3397894,1,0,0,0,0,0,JO
1996,JO,JO,18.117718,2.4245477,18.18561,23.436934,Jordan,JOR,17.50654924564544,3764.326662073981,1092.305416,3.826867342,203000000,1060000000,8.3397894,1,0,0,0,0,0,JO
1994,JO,JO,18.034662,3.4345894,18.18561,23.436934,Jordan,JOR,19.75249443168595,3601.885985497569,1073.19132,5.226121426,193000000,1080000000,8.3397894,1,0,0,0,0,0,JO
1991,JO,JO,17.70491,3.4965761,18.18561,23.436934,Jordan,JOR,14.44231870681432,3407.904561187812,943.1081884,8.520913124,202000000,742000000,8.3397894,1,0,0,0,0,0,JO
1959,JO,JO,17.111191,2.4337726,18.18561,23.436934,Jordan,JOR,3.795171175420171,4202.431339169928,,,,,8.3397894,1,0,0,0,0,0,JO
1964,JO,JO,17.200069,3.2661762,18.18561,23.436934,Jordan,JOR,5.398772768536889,4875.122991371172,,,,,8.3397894,1,0,0,0,0,0,JO
1985,JO,JO,17.560715,2.4143322,18.18561,23.436934,Jordan,JOR,11.10004661021742,5058.060462561257,1314.869253,5.520336628,111000000,807000000,8.3397894,1,0,0,0,0,0,JO
1979,JO,JO,18.408552,3.2076797,18.18561,23.436934,Jordan,JOR,18.90614933796251,4227.329129647472,1079.559719,6.973310471,59600000,428000000,8.3397894,1,0,0,0,0,0,JO
1961,JO,JO,17.282013,3.4490499,18.18561,23.436934,Jordan,JOR,4.800542937625963,4581.040676399228,,,,,8.3397894,1,0,0,0,0,0,JO
1983,JO,JO,16.752371,3.2840238,18.18561,23.436934,Jordan,JOR,19.95744515377556,4572.388458414115,1259.460029,6.826660156,92200000,802000000,8.3397894,1,0,0,0,0,0,JO
1969,JO,JO,18.128294,2.9363701,18.18561,23.436934,Jordan,JOR,8.705354493192131,4870.974915828915,,13.60662842,,,8.3397894,1,0,0,0,0,0,JO
1956,JO,JO,18.259811,2.6021311,18.18561,23.436934,Jordan,JOR,3.98390944679045,3424.021506449457,,,,,8.3397894,1,0,0,0,0,0,JO
1951,JO,JO,18.522182,3.1517429,18.18561,23.436934,Jordan,JOR,,,,,,,8.3397894,1,0,0,0,0,0,JO
1975,JO,JO,17.351656,2.5453155,18.18561,23.436934,Jordan,JOR,13.27536948497741,3272.972490679561,716.2185547,7.901622295,40600000,159000000,8.3397894,1,0,0,0,0,0,JO
1960,JO,JO,18.862598,1.8626475,18.18561,23.436934,Jordan,JOR,5.062012655268634,4187.208068604349,,,,,8.3397894,1,0,0,0,0,0,JO
1993,JO,JO,17.557709,1.8882428,18.18561,23.436934,Jordan,JOR,22.3764376899518,3411.548117046305,1062.760269,5.975246906,224000000,960000000,8.3397894,1,0,0,0,0,0,JO
1978,JO,JO,17.978373,2.0969715,18.18561,23.436934,Jordan,JOR,17.95768429381593,4001.926081470812,1027.613221,11.30549812,86100000,286000000,8.3397894,1,0,0,0,0,0,JO
1953,JO,JO,17.382223,4.6691837,18.18561,23.436934,Jordan,JOR,,,,,,,8.3397894,1,0,0,0,0,0,JO
1966,JO,JO,18.536816,3.3182797,18.18561,23.436934,Jordan,JOR,4.855284857065617,5214.416154079282,,11.01774025,,,8.3397894,1,0,0,0,0,0,JO
2004,JO,JO,17.956587,2.7993703,18.18561,23.436934,Jordan,JOR,,,1274.064437,2.812182665,248000000,1800000000,8.3397894,1,0,0,0,0,0,JO
1967,JO,JO,16.848473,3.8630905,18.18561,23.436934,Jordan,JOR,3.990794032924956,5307.230053021917,,16.92894554,,,8.3397894,1,0,0,0,0,0,JO
1957,JO,JO,17.813581,3.7992334,18.18561,23.436934,Jordan,JOR,3.907027110355668,3489.316288491606,,,,,8.3397894,1,0,0,0,0,0,JO
1963,JO,JO,18.504713,3.0164917,18.18561,23.436934,Jordan,JOR,4.637960554524979,4615.38816482714,,,,,8.3397894,1,0,0,0,0,0,JO
1981,JO,JO,17.672888,2.0089273,18.18561,23.436934,Jordan,JOR,29.93047387310735,4244.905079694246,1245.640336,6.080513477,95800000,685000000,8.3397894,1,0,0,0,0,0,JO
1988,JO,JO,17.434277,3.4353559,18.18561,23.436934,Jordan,JOR,12.62544649045418,4958.152019553087,1274.48749,6.909483433,186000000,703000000,8.3397894,1,0,0,0,0,0,JO
1995,JO,JO,17.441835,1.7638547,18.18561,23.436934,Jordan,JOR,19.19845322259146,3783.083807302063,1103.138967,4.323055744,196000000,1110000000,8.3397894,1,0,0,0,0,0,JO
1998,KE,KE,20.481384,13.778377,20.303226,92.716888,Kenya,KEN,9.677829794075592,1285.487301591789,32565.38813,31.23148537,241000000000,154000000000,7.0550814,0,1,0,0,0,0,KE
1964,KE,KE,19.57513,12.840261,20.303226,92.716888,Kenya,KEN,6.579101849610995,1222.859455894559,20475.27722,39.80007172,76800000000,24800000000,7.0550814,0,1,0,0,0,0,KE
1963,KE,KE,19.704182,14.812621,20.303226,92.716888,Kenya,KEN,8.347624998286188,1182.078272627622,20149.18795,41.54437637,,,7.0550814,0,1,0,0,0,0,KE
1993,KE,KE,19.848656,11.082785,20.303226,92.716888,Kenya,KEN,7.572263385636105,1257.644918505259,32043.59719,31.52342987,203000000000,140000000000,7.0550814,0,1,0,0,0,0,KE
1957,KE,KE,20.350708,10.915608,20.303226,92.716888,Kenya,KEN,16.44526609815011,1183.438027139995,,,,,7.0550814,0,1,0,0,0,0,KE
1971,KE,KE,19.746798,11.067253,20.303226,92.716888,Kenya,KEN,18.71217259833437,1156.827491783863,26548.0063,31.37739754,106000000000,42500000000,7.0550814,0,1,0,0,0,0,KE
1976,KE,KE,19.994465,9.8209829,20.303226,92.716888,Kenya,KEN,12.21652216541122,1143.48538171085,29405.64445,37.90314102,129000000000,67800000000,7.0550814,0,1,0,0,0,0,KE
1989,KE,KE,19.432253,13.114964,20.303226,92.716888,Kenya,KEN,10.52928600943746,1332.894730568789,34583.99659,30.18518829,211000000000,130000000000,7.0550814,0,1,0,0,0,0,KE
1979,KE,KE,19.874203,13.007824,20.303226,92.716888,Kenya,KEN,12.52860516223195,1251.023223844023,33116.30037,34.59571075,151000000000,87600000000,7.0550814,0,1,0,0,0,0,KE
1980,KE,KE,20.311918,9.7578869,20.303226,92.716888,Kenya,KEN,16.08022603785561,1260.591349461586,33669.35618,32.59223557,153000000000,92300000000,7.0550814,0,1,0,0,0,0,KE
1951,KE,KE,20.196424,15.962505,20.303226,92.716888,Kenya,KEN,12.9032159259574,1263.234479337351,,,,,7.0550814,0,1,0,0,0,0,KE
1954,KE,KE,20.251152,11.081946,20.303226,92.716888,Kenya,KEN,16.53153317405721,1106.952947629677,,,,,7.0550814,0,1,0,0,0,0,KE
